xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopBlocks.thisTrial,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,EndTrialTimeStamp,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,goResp.rt,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,key_resp_7.keys,key_resp_7.rt,EndingSSD,expName,gender (m/f),age,frameRate,session,date,participant,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,1,0,1,0,None,,,,,,,,,,,,897.529390097,None,0,,0.515397071838,0.0011739730835,900.529044151,,,,,,,,,,,,,,,,,,,0.37,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,2,0,2,0,None,,,,,,,,,,,,900.530037165,None,0,,0.515218019485,0.00124096870422,903.529756069,,,,,,,,,,,,,,,,,,,0.42,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,3,0,3,0,None,,,,,,,,,,,,903.530747175,None,0,,0.514892101288,0.00153303146362,906.529940128,,,,,,,,,,,,,,,,,,,0.74,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,4,0,4,0,None,,,,,,,,,,,,906.530640125,None,0,,0.515591859818,0.00125789642334,909.530725002,,,,,,,,,,,,,,,,,,,0.43,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,0,0,0,0,None,,,,,,,,,,,,910.074076176,None,0,,0.505922079086,0.00108098983765,913.064496994,,,,,,,,,,,,,,,,,,,3.88,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,1,0,1,0,None,,,,,,,,,,,,913.065493107,None,0,,0.514830112457,0.00125098228455,916.064671993,,,,,,,,,,,,,,,,,,,4.06,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,2,0,2,0,None,,,,,,,,,,,,916.065368176,None,0,,0.51553106308,0.00125408172607,919.065090179,,,,,,,,,,,,,,,,,,,4.09,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,3,0,3,0,None,,,,,,,,,,,,919.066078186,None,0,,0.515206098557,0.00170993804932,922.065502167,,,,,,,,,,,,,,,,,,,4.08,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,4,0,4,0,None,,,,,,,,,,,,922.06620717,None,0,,0.515444040298,0.00121212005615,925.065999985,,,,,,,,,,,,,,,,,,,3.76,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,2,0,0,0,0,None,,,,,,,,,,,,925.570034027,None,0,,0.512284994125,0.000919103622437,928.566465139,,,,,,,,,,,,,,,,,,,2.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,2,1,0,1,0,None,,,,,,,,,,,,928.567459106,None,0,,0.515159130096,0.00156307220459,931.567017078,,,,,,,,,,,,,,,,,,,2.18,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,2,2,0,2,0,None,,,,,,,,,,,,931.568013191,None,0,,0.514909982681,0.00174498558044,934.567384005,,,,,,,,,,,,,,,,,,,1.9,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,2,3,0,3,0,None,,,,,,,,,,,,934.568379164,None,0,,0.514950990677,0.00160598754883,937.567887068,,,,,,,,,,,,,,,,,,,2.12,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,2,4,0,4,0,None,,,,,,,,,,,,937.568886042,None,0,,0.514887094498,0.00154399871826,940.568128109,,,,,,,,,,,,,,,,,,,1.86,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,0,0,0,0,None,,,,,,,,,,,,941.07746315,None,0,,0.507009029388,0.000908136367798,944.06862998,,,,,,,,,,,,,,,,,,,2.07,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,1,0,1,0,None,,,,,,,,,,,,944.069321156,None,0,,0.515462875366,0.00163292884827,947.069086075,,,,,,,,,,,,,,,,,,,1.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,2,0,2,0,None,,,,,,,,,,,,947.070075989,None,0,,0.514986038208,0.00162100791931,950.069396973,,,,,,,,,,,,,,,,,,,1.95,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,3,0,3,0,None,,,,,,,,,,,,950.069907188,None,0,,0.516028881073,0.00100493431091,953.07003212,,,,,,,,,,,,,,,,,,,1.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,4,0,4,0,None,,,,,,,,,,,,953.071040154,None,0,,0.515030145645,0.00164604187012,956.070440054,,,,,,,,,,,,,,,,,,,2.13,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,0,0,0,0,None,,,,,,,,,,,,956.639192104,None,0,,0.514174938202,0.000922918319702,959.637816191,,,,,,,,,,,,,,,,,,,1.82,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,1,0,1,0,None,,,,,,,,,,,,959.638821125,None,0,,0.514804840088,0.00174784660339,962.637930155,,,,,,,,,,,,,,,,,,,1.99,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,2,0,2,0,None,,,,,,,,,,,,962.638635159,None,0,,0.515654087067,0.00124406814575,965.638280153,,,,,,,,,,,,,,,,,,,1.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,3,0,3,0,None,,,,,,,,,,,,965.639314175,None,0,,0.514897823334,0.00161385536194,968.639075041,,,,,,,,,,,,,,,,,,,1.98,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,4,0,4,0,None,,,,,,,,,,,,968.640060186,None,0,,0.514765024185,0.00171399116516,971.639147043,,,,,,,,,,,,,,,,,,,2.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,0,0,0,0,None,,,,,,,,,,,,972.169533014,None,0,,0.502629995346,0.00119209289551,975.173166037,,,,,,,,,,,,,,,,,,,0.85,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,1,0,1,0,None,,,,,,,,,,,,975.173870087,None,0,,0.515325069427,0.00125002861023,978.173550129,,,,,,,,,,,,,,,,,,,0.9,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,2,0,2,0,None,,,,,,,,,,,,978.174551964,None,0,,0.514956951141,0.0012469291687,981.174110174,,,,,,,,,,,,,,,,,,,0.88,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,3,0,3,0,None,,,,,,,,,,,,981.175101042,None,0,,0.515029907227,0.00173592567444,984.174394131,,,,,,,,,,,,,,,,,,,0.97,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,4,0,4,0,None,,,,,,,,,,,,984.175235033,None,0,,0.515403032303,0.00121998786926,987.175072193,,,,,,,,,,,,,,,,,,,0.91,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,0,0,0,0,None,,,,,,,,,,,,987.710174084,None,0,,0.514430999756,0.000943899154663,990.708777189,,,,,,,,,,,,,,,,,,,0.94,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,1,0,1,0,None,,,,,,,,,,,,990.70977211,None,0,,0.514935016632,0.00175189971924,993.708956003,,,,,,,,,,,,,,,,,,,0.87,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,2,0,2,0,None,,,,,,,,,,,,993.709773064,None,0,,0.515587091446,0.00126314163208,996.709503174,,,,,,,,,,,,,,,,,,,1.01,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,3,0,3,0,None,,,,,,,,,,,,996.710198164,None,0,,0.515408992767,0.00122809410095,999.709902048,,,,,,,,,,,,,,,,,,,0.97,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,4,0,4,0,None,,,,,,,,,,,,999.710898161,None,0,,0.515050888062,0.00146198272705,1002.71055412,,,,,,,,,,,,,,,,,,,1.18,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,0,0,0,0,None,,,,,,,,,,,,1003.29267502,None,0,,0.500677108765,0.000893115997314,1006.29407811,,,,,,,,,,,,,,,,,,,1.01,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,1,0,1,0,None,,,,,,,,,,,,1006.29506707,None,0,,0.515363931656,0.001797914505,1009.29440117,,,,,,,,,,,,,,,,,,,0.98,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,2,0,2,0,None,,,,,,,,,,,,1009.29510117,None,0,,0.515625953674,0.00125408172607,1012.29496717,,,,,,,,,,,,,,,,,,,1.09,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,3,0,3,0,None,,,,,,,,,,,,1012.29566407,None,0,,0.515475988388,0.00124907493591,1015.29516506,,,,,,,,,,,,,,,,,,,0.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,4,0,4,0,None,,,,,,,,,,,,1015.29587197,None,0,,0.515769004822,0.00128388404846,1018.29590797,,,,,,,,,,,,,,,,,,,1.0,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,0,0,0,0,None,,,,,,,,,,,,1018.85377717,None,0,,0.508527040482,0.000925064086914,1021.84648013,,,,,,,,,,,,,,,,,,,0.51,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,1,0,1,0,None,,,,,,,,,,,,1021.84747005,None,0,,0.514905929565,0.00172591209412,1024.84667397,,,,,,,,,,,,,,,,,,,0.51,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,2,0,2,0,None,,,,,,,,,,,,1024.84766817,None,0,,0.515155076981,0.0015549659729,1027.84714603,,,,,,,,,,,,,,,,,,,0.61,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,3,0,3,0,None,,,,,,,,,,,,1027.84786415,None,0,,0.515572071075,0.00126695632935,1030.84758496,,,,,,,,,,,,,,,,,,,0.54,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,4,0,4,0,None,,,,,,,,,,,,1030.84857512,None,0,,0.515286922455,0.00149083137512,1033.84840918,,,,,,,,,,,,,,,,,,,0.57,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,0,0,0,0,None,,,,,,,,,,,,1034.38663006,None,0,,0.511147022247,0.000895023345947,1037.38189507,,,,,,,,,,,,,,,,,,,4.07,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,1,0,1,0,None,,,,,,,,,,,,1037.38289499,None,0,,0.515152931213,0.00152993202209,1040.38265109,,,,,,,,,,,,,,,,,,,4.25,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,2,0,2,0,None,,,,,,,,,,,,1040.383672,None,0,,0.514733076096,0.00152206420898,1043.38268518,,,,,,,,,,,,,,,,,,,4.06,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,3,0,3,0,None,,,,,,,,,,,,1043.38339019,None,0,,0.515431165695,0.00125813484192,1046.38318706,,,,,,,,,,,,,,,,,,,3.94,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,4,0,4,0,None,,,,,,,,,,,,1046.38418698,None,0,,0.514941930771,0.00153589248657,1049.38383698,,,,,,,,,,,,,,,,,,,3.96,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,0,0,0,0,None,,,,,,,,,,,,1049.99107409,None,0,,0.508849859238,0.00098180770874,1052.98412299,,,,,,,,,,,,,,,,,,,4.03,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,1,0,1,0,None,,,,,,,,,,,,1052.98491406,None,0,,0.515295028687,0.00121903419495,1055.98463416,,,,,,,,,,,,,,,,,,,3.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,2,0,2,0,None,,,,,,,,,,,,1055.98563504,None,0,,0.514969110489,0.00173115730286,1058.98488903,,,,,,,,,,,,,,,,,,,3.84,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,3,0,3,0,None,,,,,,,,,,,,1058.98559618,None,0,,0.515565156937,0.00125002861023,1061.98539996,,,,,,,,,,,,,,,,,,,3.88,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,4,0,4,0,None,,,,,,,,,,,,1061.98639297,None,0,,0.51495718956,0.00149703025818,1064.98586702,,,,,,,,,,,,,,,,,,,3.84,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,0,0,0,0,None,,,,,,,,,,,,1065.54800916,None,0,,0.504199981689,0.000951051712036,1068.55306911,,,,,,,,,,,,,,,,,,,2.19,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,1,0,1,0,None,,,,,,,,,,,,1068.55407,None,0,,0.514962911606,0.0017569065094,1071.55318213,,,,,,,,,,,,,,,,,,,2.13,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,2,0,2,0,None,,,,,,,,,,,,1071.55382419,None,0,,0.515863895416,0.00105285644531,1074.55382419,,,,,,,,,,,,,,,,,,,1.81,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,3,0,3,0,None,,,,,,,,,,,,1074.55483413,None,0,,0.515240907669,0.00144600868225,1077.55424213,,,,,,,,,,,,,,,,,,,2.06,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,4,0,4,0,None,,,,,,,,,,,,1077.55523419,None,0,,0.514958143234,0.00174617767334,1080.55463219,,,,,,,,,,,,,,,,,,,2.03,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,0,0,0,0,None,,,,,,,,,,,,1081.17149806,None,0,,0.516303062439,0.000936031341553,1084.17182207,,,,,,,,,,,,,,,,,,,4.1,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,1,0,1,0,None,,,,,,,,,,,,1084.17280602,None,0,,0.515012025833,0.00163412094116,1087.17228508,,,,,,,,,,,,,,,,,,,3.79,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,2,0,2,0,None,,,,,,,,,,,,1087.17327309,None,0,,0.515063047409,0.00156402587891,1090.17267609,,,,,,,,,,,,,,,,,,,3.87,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,3,0,3,0,None,,,,,,,,,,,,1090.17324805,None,0,,0.51574921608,0.00104308128357,1093.17304206,,,,,,,,,,,,,,,,,,,3.76,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,4,0,4,0,None,,,,,,,,,,,,1093.17373919,None,0,,0.515753984451,0.00154614448547,1096.17386007,,,,,,,,,,,,,,,,,,,4.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,0,0,0,0,None,,,,,,,,,,,,1096.7333262,None,0,,0.50656414032,0.000891208648682,1099.72408199,,,,,,,,,,,,,,,,,,,3.85,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,1,0,1,0,None,,,,,,,,,,,,1099.72509408,None,0,,0.515003919601,0.00151705741882,1102.72481298,,,,,,,,,,,,,,,,,,,3.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,2,0,2,0,None,,,,,,,,,,,,1102.72582698,None,0,,0.514597177505,0.00148510932922,1105.72507119,,,,,,,,,,,,,,,,,,,3.91,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,3,0,3,0,None,,,,,,,,,,,,1105.72607017,None,0,,0.515106916428,0.00153708457947,1108.72542214,,,,,,,,,,,,,,,,,,,3.77,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,4,0,4,0,None,,,,,,,,,,,,1108.72642612,None,0,,0.51518201828,0.00133895874023,1111.72557998,,,,,,,,,,,,,,,,,,,4.22,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,0,0,0,0,None,,,,,,,,,,,,1112.36064005,None,0,,0.514781951904,0.000917911529541,1115.35975409,,,,,,,,,,,,,,,,,,,3.97,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,1,0,1,0,None,,,,,,,,,,,,1115.36074018,None,0,,0.514920949936,0.00151395797729,1118.36019611,,,,,,,,,,,,,,,,,,,4.08,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,2,0,2,0,None,,,,,,,,,,,,1118.36119819,None,0,,0.514993190765,0.00153207778931,1121.36045599,,,,,,,,,,,,,,,,,,,4.12,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,3,0,3,0,None,,,,,,,,,,,,1121.36139703,None,0,,0.515389204025,0.00126600265503,1124.36081815,,,,,,,,,,,,,,,,,,,4.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,4,0,4,0,None,,,,,,,,,,,,1124.36152005,None,0,,0.515450000763,0.00125503540039,1127.36125803,,,,,,,,,,,,,,,,,,,3.97,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,0,0,0,0,None,,,,,,,,,,,,1127.95840907,None,0,,0.502650976181,0.000962018966675,1130.96186018,,,,,,,,,,,,,,,,,,,4.12,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,1,0,1,0,None,,,,,,,,,,,,1130.9628551,None,0,,0.514965057373,0.00122284889221,1133.96240902,,,,,,,,,,,,,,,,,,,3.89,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,2,0,2,0,None,,,,,,,,,,,,1133.96339607,None,0,,0.515119075775,0.00173091888428,1136.96283102,,,,,,,,,,,,,,,,,,,3.93,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,3,0,3,0,None,,,,,,,,,,,,1136.96384406,None,0,,0.514714956284,0.0016348361969,1139.9631722,,,,,,,,,,,,,,,,,,,4.03,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
