StopOrGo,Amount,Shape,Color,StopOrGoAndAmountLoop.thisRepN,StopOrGoAndAmountLoop.thisTrialN,StopOrGoAndAmountLoop.thisN,StopOrGoAndAmountLoop.thisIndex,ShapeLoop.thisRepN,ShapeLoop.thisTrialN,ShapeLoop.thisN,ShapeLoop.thisIndex,ColorLoop.thisRepN,ColorLoop.thisTrialN,ColorLoop.thisN,ColorLoop.thisIndex,expName,gender (m/f),age,frameRate,session,date,participant,
Go,2,line,magenta,0,0,0,5,0,2,2,2,6,5,53,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,yellow,0,0,0,5,0,2,2,2,6,6,54,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,white,0,0,0,5,0,2,2,2,6,7,55,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,gray,0,0,0,5,0,2,2,2,7,0,56,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,white,0,0,0,5,0,2,2,2,7,1,57,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,green,0,0,0,5,0,2,2,2,7,2,58,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,magenta,0,0,0,5,0,2,2,2,7,3,59,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,yellow,0,0,0,5,0,2,2,2,7,4,60,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,cyan,0,0,0,5,0,2,2,2,7,5,61,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,orange,0,0,0,5,0,2,2,2,7,6,62,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,blue,0,0,0,5,0,2,2,2,7,7,63,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,line,,0,0,0,5,0,2,2,2,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,0,0,0,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,0,1,1,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,0,2,2,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,0,3,3,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,0,4,4,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,0,5,5,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,0,6,6,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,0,7,7,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,1,0,8,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,1,1,9,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,1,2,10,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,1,3,11,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,1,4,12,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,1,5,13,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,1,6,14,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,1,7,15,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,2,0,16,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,2,1,17,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,2,2,18,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,2,3,19,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,2,4,20,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,2,5,21,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,2,6,22,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,2,7,23,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,3,0,24,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,3,1,25,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,3,2,26,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,3,3,27,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,3,4,28,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,3,5,29,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,3,6,30,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,3,7,31,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,4,0,32,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,4,1,33,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,4,2,34,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,4,3,35,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,4,4,36,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,4,5,37,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,4,6,38,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,4,7,39,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,5,0,40,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,5,1,41,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,5,2,42,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,5,3,43,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,5,4,44,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,5,5,45,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,5,6,46,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,5,7,47,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,6,0,48,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,6,1,49,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,6,2,50,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,6,3,51,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,6,4,52,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,6,5,53,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,6,6,54,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,6,7,55,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,yellow,0,0,0,5,0,3,3,6,7,0,56,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,blue,0,0,0,5,0,3,3,6,7,1,57,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,gray,0,0,0,5,0,3,3,6,7,2,58,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,green,0,0,0,5,0,3,3,6,7,3,59,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,white,0,0,0,5,0,3,3,6,7,4,60,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,cyan,0,0,0,5,0,3,3,6,7,5,61,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,magenta,0,0,0,5,0,3,3,6,7,6,62,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,orange,0,0,0,5,0,3,3,6,7,7,63,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,cross,,0,0,0,5,0,3,3,6,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,0,0,0,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,0,1,1,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,0,2,2,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,0,3,3,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,0,4,4,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,0,5,5,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,0,6,6,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,0,7,7,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,1,0,8,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,1,1,9,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,1,2,10,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,1,3,11,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,1,4,12,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,1,5,13,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,1,6,14,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,1,7,15,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,2,0,16,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,2,1,17,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,2,2,18,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,2,3,19,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,2,4,20,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,2,5,21,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,2,6,22,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,2,7,23,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,3,0,24,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,3,1,25,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,3,2,26,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,3,3,27,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,3,4,28,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,3,5,29,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,3,6,30,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,3,7,31,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,4,0,32,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,4,1,33,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,4,2,34,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,4,3,35,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,4,4,36,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,4,5,37,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,4,6,38,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,4,7,39,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,5,0,40,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,5,1,41,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,5,2,42,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,5,3,43,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,5,4,44,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,5,5,45,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,5,6,46,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,5,7,47,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,6,0,48,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,6,1,49,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,6,2,50,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,6,3,51,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,6,4,52,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,6,5,53,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,6,6,54,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,6,7,55,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,0,4,4,0,7,0,56,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,0,4,4,0,7,1,57,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,0,4,4,0,7,2,58,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,0,4,4,0,7,3,59,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,0,4,4,0,7,4,60,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,0,4,4,0,7,5,61,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,0,4,4,0,7,6,62,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,0,4,4,0,7,7,63,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,,0,0,0,5,0,4,4,0,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,0,0,0,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,0,1,1,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,0,2,2,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,0,3,3,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,0,4,4,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,0,5,5,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,0,6,6,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,0,7,7,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,1,0,8,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,1,1,9,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,1,2,10,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,1,3,11,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,1,4,12,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,1,5,13,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,1,6,14,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,1,7,15,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,2,0,16,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,2,1,17,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,2,2,18,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,2,3,19,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,2,4,20,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,2,5,21,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,2,6,22,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,2,7,23,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,3,0,24,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,3,1,25,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,3,2,26,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,3,3,27,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,3,4,28,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,3,5,29,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,3,6,30,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,3,7,31,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,4,0,32,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,4,1,33,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,4,2,34,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,4,3,35,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,4,4,36,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,4,5,37,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,4,6,38,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,4,7,39,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,5,0,40,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,5,1,41,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,5,2,42,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,5,3,43,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,5,4,44,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,5,5,45,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,5,6,46,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,5,7,47,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,6,0,48,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,6,1,49,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,6,2,50,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,6,3,51,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,6,4,52,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,6,5,53,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,6,6,54,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,6,7,55,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,green,0,0,0,5,0,5,5,5,7,0,56,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,white,0,0,0,5,0,5,5,5,7,1,57,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,magenta,0,0,0,5,0,5,5,5,7,2,58,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,gray,0,0,0,5,0,5,5,5,7,3,59,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,cyan,0,0,0,5,0,5,5,5,7,4,60,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,blue,0,0,0,5,0,5,5,5,7,5,61,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,orange,0,0,0,5,0,5,5,5,7,6,62,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,diamond,yellow,0,0,0,5,0,5,5,5,7,7,63,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
