xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334247112274,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.16,0.514361143112,0.000969171524048,0.334247112274,1,q,811.802549839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,23,2,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367381095886,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514646053314,0.000869989395142,0.367381095886,1,w,814.806118965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400862932205,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514081001282,0.000918865203857,0.400862932205,1,s,817.809326887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,1,0,1,0,24,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350527048111,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514584064484,0.000919103622437,0.350527048111,1,w,820.812762976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,1,0,1,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384317874908,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.514471054077,0.000874996185303,0.283939838409,0,a,823.81614995,,,0,0.51548910141,0.000947952270508,0.384317874908,1,q,826.819445848,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467111825943,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.51452589035,0.000911951065063,0.467111825943,1,s,829.822817802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384320020676,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.514418840408,0.000872850418091,0.384320020676,1,a,832.826733828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34.6276700497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.534497976303,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.50968503952,0.000963926315308,0.534497976303,1,s,871.002680779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367859840393,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.513803958893,0.000878095626831,0.367859840393,1,w,874.005622864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350988149643,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.514548063278,0.000883102416992,0.350988149643,1,q,877.008980989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350593090057,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.514182090759,0.000890970230103,0.350593090057,1,w,880.012303829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334174156189,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514271020889,0.000872135162354,0.334174156189,1,q,883.015619993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367990970612,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.514317989349,0.000875949859619,0.367990970612,1,q,886.019373894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.36745595932,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513886928558,0.000898122787476,0.36745595932,1,a,889.023015976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,1,3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350875139236,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513421058655,0.00117897987366,0.350875139236,1,s,892.025776863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384428977966,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.514277935028,0.000869035720825,0.384428977966,1,w,895.029486895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367830991745,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.513933181763,0.000886201858521,0.367830991745,1,q,898.032836914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334202051163,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.513890981674,0.000972032546997,0.334202051163,1,w,901.035743952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,2,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351090908051,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514309167862,0.000910043716431,0.351090908051,1,q,904.039398909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384376049042,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513782024384,0.00088095664978,0.384376049042,1,s,907.042460918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417882919312,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.514178991318,0.00103187561035,0.417882919312,1,a,910.045732975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,3,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417778015137,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514319896698,0.000972986221313,0.417778015137,1,s,913.049182892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,3,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350951194763,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514202833176,0.000880002975464,0.350951194763,1,q,916.052575827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384744882584,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.513982057571,0.000920057296753,0.384744882584,1,a,919.055962801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384444952011,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514211177826,0.000916957855225,0.384444952011,1,s,922.0592978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.38404583931,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514292001724,0.000882148742676,0.38404583931,1,q,925.062713861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384063005447,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514390945435,0.000881910324097,0.384063005447,1,a,928.065989971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417913913727,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.514312982559,0.000875949859619,0.417913913727,1,a,931.069331884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400820970535,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.514277935028,0.000985860824585,0.400820970535,1,w,934.072924852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401014089584,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.514117002487,0.000931978225708,0.401014089584,1,s,937.076081991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,5,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3678150177,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.514060020447,0.000874042510986,0.3678150177,1,a,940.079518795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383894920349,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.99,0.514405965805,0.00088095664978,0.383894920349,1,a,943.083067894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,6,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351014137268,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.513630867004,0.000883817672729,0.351014137268,1,q,946.086086988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,6,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400645971298,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514698982239,0.000908136367798,0.400645971298,1,a,949.089406013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384171962738,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514662981033,0.000909805297852,0.384171962738,1,w,952.092948914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367613792419,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.513903141022,0.00101113319397,0.367613792419,1,a,955.096168995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400786876678,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514249801636,0.000988960266113,0.400786876678,1,s,958.099630833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334026098251,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514203071594,0.000890016555786,0.334026098251,1,q,961.102845907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384234189987,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.514294862747,0.000880002975464,0.384234189987,1,s,964.106269836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.451185941696,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514034986496,0.000931024551392,0.451185941696,1,a,967.109533787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350775003433,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.51435303688,0.000880002975464,0.350775003433,1,w,970.112976789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400908946991,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.514334201813,0.000871181488037,0.400908946991,1,q,973.116324902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350768089294,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514097929001,0.000906944274902,0.350768089294,1,w,976.1196208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367854118347,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.88,0.514433145523,0.00087308883667,0.367854118347,1,s,979.122943878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317183017731,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.51439499855,0.000874042510986,0.317183017731,1,w,982.12658596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367505788803,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.513782978058,0.000874996185303,0.367505788803,1,a,985.129750013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400264024734,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.514657020569,0.000902891159058,0.400264024734,1,a,988.133235931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350759983063,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514122962952,0.000869989395142,0.350759983063,1,w,991.13684082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400966882706,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.513930797577,0.000902891159058,0.400966882706,1,w,994.139761925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400684833527,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.514369010925,0.000875949859619,0.400684833527,1,q,997.142996788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384169101715,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514544963837,0.000880002975464,0.384169101715,1,a,1000.14659691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367213010788,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.51461315155,0.00101613998413,0.367213010788,1,q,1003.14986396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367398023605,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514513015747,0.000954151153564,0.367398023605,1,w,1006.15329289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,2,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351263999939,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51434803009,0.00088095664978,0.351263999939,1,q,1009.15667892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,11,3,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334618806839,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.514221906662,0.000878095626831,0.334618806839,1,q,1012.16003799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,0,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384230136871,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.51407790184,0.000940084457397,0.384230136871,1,a,1015.16330791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417543888092,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.514126062393,0.000884056091309,0.417543888092,1,s,1018.16679597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
