2.0709 	WARNING 	Movie2 stim could not be imported and won't be available
162.6481 	EXP 	text_2: autoDraw = False
162.7149 	DATA 	Keypress: space
162.7317 	EXP 	text: autoDraw = False
162.7317 	EXP 	text_2: autoDraw = False
162.7317 	EXP 	text_3: autoDraw = True
163.7169 	EXP 	New trial (rep=42, index=0): None
163.7171 	EXP 	window1: recordFrameIntervals = False
163.7326 	EXP 	text_3: autoDraw = False
163.7326 	EXP 	text_3: autoDraw = False
163.7326 	EXP 	text: autoDraw = True
163.7329 	EXP 	window1: recordFrameIntervals = False
164.3999 	EXP 	text_2: autoDraw = True
164.5839 	EXP 	text_2: autoDraw = False
164.6339 	DATA 	Keypress: space
164.6502 	EXP 	text: autoDraw = False
164.6502 	EXP 	text_2: autoDraw = False
164.6502 	EXP 	text_3: autoDraw = True
165.6357 	EXP 	New trial (rep=43, index=0): None
165.6358 	EXP 	window1: recordFrameIntervals = False
165.6514 	EXP 	text_3: autoDraw = False
165.6514 	EXP 	text_3: autoDraw = False
165.6514 	EXP 	text: autoDraw = True
165.6516 	EXP 	window1: recordFrameIntervals = False
166.2193 	EXP 	text_2: autoDraw = True
166.4025 	EXP 	text_2: autoDraw = False
166.4692 	DATA 	Keypress: space
166.4856 	EXP 	text: autoDraw = False
166.4856 	EXP 	text_2: autoDraw = False
166.4856 	EXP 	text_3: autoDraw = True
167.4712 	EXP 	New trial (rep=44, index=0): None
167.4714 	EXP 	window1: recordFrameIntervals = False
167.4868 	EXP 	text_3: autoDraw = False
167.4868 	EXP 	text_3: autoDraw = False
167.4868 	EXP 	text: autoDraw = True
167.4870 	EXP 	window1: recordFrameIntervals = False
168.2714 	EXP 	text_2: autoDraw = True
168.4545 	EXP 	text_2: autoDraw = False
168.5222 	DATA 	Keypress: space
168.5381 	EXP 	text: autoDraw = False
168.5381 	EXP 	text_2: autoDraw = False
168.5381 	EXP 	text_3: autoDraw = True
169.5234 	EXP 	New trial (rep=45, index=0): None
169.5236 	EXP 	window1: recordFrameIntervals = False
